Customer_ID,Order_Date,Age,Gender,City,Subscription_Type,Acquisition_Channel,Product_Category,Total_Orders,Total_Spending,Average_Order_Value,Discount_Percentage,Website_Visits,Avg_Session_Duration_Min,Satisfaction_Score,Support_Tickets,Refund_Requests,Premium_Customer,Churn_Status,Customer_Lifetime_Value
CUST100360,2024-01-30,27.0,Female,Ahmedabad,Basic,Social Media,Books,8,19395.2,2424.4,7.0,19,7.2,5.5,1,0,No,No,46742.57
CUST102071,2025-06-06,43.0,Female,Mumbai,Standard,Email,Fashion,10,16690.2,1669.02,16.4,17,6.4,7.2,2,1,No,No,41629.55
CUST103135,2024-06-07,34.0,Female,Nagpur,Basic,Email,Beauty,5,9438.45,1887.69,17.6,17,4.2,6.6,2,0,No,No,25615.48
CUST105161,2024-09-07,36.0,Male,Pune,Standard,Organic Search,Fashion,8,13138.0,1642.25,10.2,12,6.0,7.1,2,1,Yes,No,41054.56
CUST106991,2025-08-03,39.0,Female,Kolkata,Standard,Social Media,Home & Kitchen,9,21704.94,2411.66,11.6,11,8.3,9.4,2,0,No,No,39200.23
CUST103244,2025-03-19,44.0,Male,Jaipur,Premium,Social Media,Books,7,12940.9,1848.7,8.9,11,5.5,8.1,3,0,No,No,21840.71
CUST102243,2025-10-30,52.0,Male,Bengaluru,Basic,Email,Books,7,27124.93,3874.99,9.1,10,13.4,8.2,2,0,Yes,No,69389.17
CUST101475,2025-11-29,27.0,Male,Bengaluru,Standard,Social Media,Fashion,7,15063.72,2151.96,,12,4.4,6.3,6,0,No,No,33812.45
CUST112902,2025-08-15,33.0,Female,Jaipur,Premium,Organic Search,Sports,9,19381.23,2153.47,23.9,12,12.6,6.5,5,1,No,No,48047.71
CUST110082,2025-02-07,22.0,Female,Pune,Basic,Paid Ads,Sports,7,19400.08,2771.44,6.0,7,11.1,4.6,3,1,Yes,Yes,42031.03
CUST103260,2024-08-14,47.0,Female,Ahmedabad,Premium,Organic Search,Books,7,14733.18,2104.74,5.4,11,11.5,4.0,3,0,No,Yes,30388.48
CUST110214,2024-06-12,33.0,Male,Hyderabad,Standard,Referral,Electronics,6,9296.46,1549.41,21.0,13,1.0,5.5,0,0,No,No,16030.54
CUST104021,2025-06-25,54.0,Male,Nagpur,Premium,Organic Search,Fashion,8,13284.88,1660.61,9.0,16,4.7,4.8,2,0,Yes,No,26290.19
CUST113278,2025-07-06,32.0,Female,Kolkata,Basic,Paid Ads,Home & Kitchen,7,14738.99,2105.57,11.8,11,5.5,5.5,2,0,Yes,Yes,37786.53
CUST108567,2025-04-21,45.0,Female,Pune,Standard,Organic Search,Fashion,6,6768.54,1128.09,3.1,18,11.0,8.1,2,1,No,No,12662.06
CUST103501,2025-05-26,45.0,Male,Delhi,Premium,Email,Fashion,9,15046.11,1671.79,23.1,16,4.8,6.3,3,2,No,No,39642.82
CUST102659,2025-02-10,36.0,Female,Nagpur,Basic,Organic Search,Fashion,9,10356.57,1150.73,28.1,18,3.4,5.4,0,0,Yes,No,32356.89
CUST113295,2024-04-14,47.0,Female,Delhi,Premium,Paid Ads,Electronics,11,62016.35,5637.85,0.6,13,8.5,5.4,1,0,No,No,132873.56
CUST101131,2024-09-14,37.0,Male,Pune,Standard,Organic Search,Fashion,2,7001.38,3500.69,11.3,11,14.9,7.5,1,1,Yes,No,13588.28
CUST113811,2025-05-14,51.0,Male,Mumbai,Basic,Referral,Fashion,12,12711.36,1059.28,19.9,14,5.2,5.0,1,0,No,Yes,36775.17
CUST101820,2025-11-20,25.0,Male,Delhi,Standard,Organic Search,Fashion,4,9750.48,2437.62,18.8,16,6.3,7.7,1,1,No,No,23395.5
CUST107462,2024-06-11,34.0,Male,Mumbai,Standard,Organic Search,Fashion,10,17652.4,1765.24,22.3,13,8.7,7.6,1,0,Yes,No,63157.73
CUST111772,2024-09-04,41.0,Female,Pune,Standard,Social Media,Books,6,7372.68,1228.78,8.7,14,4.0,7.6,2,0,No,No,16171.15
CUST111732,2025-01-17,56.0,Male,Hyderabad,Standard,Email,Beauty,12,36050.52,3004.21,10.2,11,11.3,8.6,4,2,Yes,No,103759.68
CUST113240,2025-05-13,36.0,Male,Ahmedabad,Basic,Social Media,Sports,6,8426.22,1404.37,10.7,10,9.2,7.0,4,0,No,No,17210.01
CUST107065,2024-03-31,36.0,Female,Bengaluru,Basic,Paid Ads,Fashion,10,20248.6,2024.86,9.9,19,5.0,7.3,1,0,No,No,30127.76
CUST104319,2025-07-27,35.0,Male,Chennai,Basic,Paid Ads,Books,11,17641.03,1603.73,16.0,11,3.1,8.4,3,0,No,No,27944.16
CUST109343,2024-04-20,47.0,Female,Bengaluru,Standard,Email,Books,12,8311.8,692.65,18.5,11,5.0,5.4,2,0,No,Yes,17362.7
CUST104670,2025-07-10,34.0,Male,Ahmedabad,Basic,Social Media,Sports,6,6239.4,1039.9,32.0,13,9.1,7.3,4,1,No,No,11762.07
CUST109429,2025-09-01,18.0,Female,Kolkata,Standard,Paid Ads,Sports,6,11057.28,1842.88,19.1,16,6.5,5.6,2,2,No,No,27698.92
CUST105477,2025-03-06,32.0,Male,Ahmedabad,Basic,Organic Search,Sports,8,7623.2,952.9,16.3,14,9.5,7.3,3,1,No,No,18662.79
CUST114781,2024-10-13,44.0,Female,Bengaluru,Standard,Social Media,Beauty,6,7413.9,1235.65,15.2,13,5.0,,2,0,No,No,15132.88
CUST113186,2024-03-29,,Other,Delhi,Basic,Email,Books,8,15067.04,1883.38,12.1,15,6.3,6.1,1,1,Yes,No,26896.33
CUST101857,2024-07-03,47.0,Male,Pune,Premium,Social Media,Home & Kitchen,9,14932.26,1659.14,18.7,12,7.4,3.9,1,1,Yes,No,42325.2
CUST102283,2025-06-01,45.0,Male,Chennai,Basic,Paid Ads,Electronics,5,9683.95,1936.79,9.8,12,7.2,7.3,6,1,No,No,17828.85
CUST113076,2024-10-03,28.0,Male,Pune,Standard,Organic Search,Fashion,8,21714.8,2714.35,10.0,11,11.3,9.9,1,0,No,No,36538.71
CUST104009,2025-04-17,30.0,Female,Kolkata,Basic,Organic Search,Books,7,14462.21,2066.03,11.0,7,9.4,6.7,2,0,No,No,33315.45
CUST106402,2024-12-15,27.0,Female,Mumbai,Standard,Social Media,Electronics,10,19729.7,1972.97,12.9,14,5.0,4.9,1,0,No,No,57409.3
CUST114917,2024-09-06,43.0,Female,Hyderabad,Premium,Paid Ads,Beauty,9,30021.93,3335.77,9.8,14,6.3,7.4,2,0,No,No,89107.11
CUST113944,2024-08-19,29.0,Male,Delhi,Standard,Social Media,Fashion,11,14742.2,1340.2,21.1,21,4.7,10.0,2,1,No,Yes,25388.47
CUST100387,2025-06-30,37.0,Other,Bengaluru,Premium,Email,Beauty,11,45809.39,4164.49,8.4,11,6.5,6.7,3,1,No,No,95871.45
CUST101629,2025-08-26,35.0,Male,Delhi,Standard,Email,Electronics,14,36240.54,2588.61,5.5,10,8.4,8.3,1,0,Yes,No,117707.5
CUST110907,2025-07-17,26.0,Female,Nagpur,Basic,Organic Search,Sports,16,41240.16,2577.51,11.9,16,13.5,4.9,4,2,Yes,Yes,98892.99
CUST111485,2025-01-01,29.0,Male,Bengaluru,Premium,Referral,Books,7,15421.7,2203.1,22.5,11,6.8,4.6,3,0,No,Yes,44230.66
CUST112654,2024-11-09,37.0,Male,Jaipur,Standard,Referral,Home & Kitchen,9,10110.6,1123.4,1.6,9,12.2,7.9,1,0,No,No,30176.37
CUST114019,2024-04-04,30.0,Male,Jaipur,Premium,Organic Search,Beauty,10,9404.5,940.45,5.0,9,8.4,7.9,1,0,No,No,25054.12
CUST107719,2024-10-21,31.0,Male,Chennai,Standard,Email,Sports,9,18815.58,2090.62,11.7,17,9.4,9.8,4,0,No,No,46297.64
CUST111529,2024-11-04,39.0,Female,Chennai,Premium,Paid Ads,Books,7,14175.91,2025.13,8.7,9,5.4,8.0,1,1,Yes,No,31904.64
CUST114980,2024-12-20,39.0,Female,Ahmedabad,Premium,Email,Books,14,21023.52,1501.68,19.1,11,7.2,3.7,3,0,No,No,55379.74
CUST109102,2024-06-17,43.0,Female,Ahmedabad,Standard,Organic Search,Books,11,8320.18,756.38,17.0,13,8.0,9.6,2,2,No,No,21373.31
CUST113885,2024-02-29,46.0,Male,Delhi,Standard,Social Media,Home & Kitchen,10,10906.9,1090.69,14.2,14,2.5,7.3,3,0,No,No,16072.32
CUST110059,2025-11-02,38.0,Female,Hyderabad,Standard,Social Media,Books,8,18093.36,2261.67,10.5,16,9.8,,2,0,Yes,No,36977.3
CUST101843,2024-02-13,29.0,Male,Delhi,Standard,Social Media,Sports,9,12790.44,1421.16,13.9,6,9.2,8.0,4,2,Yes,No,43862.01
CUST102498,2025-03-30,31.0,Other,Kolkata,Premium,Referral,Fashion,7,12228.02,1746.86,8.8,15,,8.8,3,0,Yes,No,26538.91
CUST100202,2025-12-23,39.0,Male,Hyderabad,Basic,Social Media,Electronics,11,18223.37,1656.67,1.5,12,6.4,6.8,2,1,No,No,52519.29
CUST112056,2024-09-21,36.0,Male,Pune,Standard,Social Media,Beauty,10,14540.1,1454.01,18.2,14,8.6,7.0,1,0,Yes,No,32446.64
CUST103869,2024-12-10,35.0,Male,Pune,Basic,Paid Ads,Home & Kitchen,13,28470.65,2190.05,11.9,9,7.5,5.4,1,0,No,No,89070.2
CUST105055,2025-04-18,23.0,Female,Bengaluru,Basic,Email,Sports,7,7750.33,1107.19,5.1,11,6.3,4.8,2,1,No,No,19545.98
CUST105890,2024-04-13,31.0,Female,Mumbai,Standard,Email,Beauty,12,17539.68,1461.64,4.5,9,1.0,4.3,4,1,No,No,30573.02
CUST102703,2025-01-13,52.0,Female,Jaipur,Basic,Paid Ads,Books,13,23615.41,1816.57,13.4,12,11.1,,2,0,Yes,No,62294.09
CUST107923,2025-11-07,23.0,Female,Mumbai,Premium,Paid Ads,Home & Kitchen,5,5585.25,1117.05,6.8,12,9.9,6.4,3,0,No,No,15143.15
CUST100332,2024-10-18,26.0,Female,Ahmedabad,Premium,Referral,Fashion,12,23481.12,1956.76,21.1,17,8.8,7.1,6,1,No,No,45862.64
CUST103809,2024-11-14,40.0,Other,Jaipur,Premium,Organic Search,Books,11,9177.85,834.35,23.8,15,5.6,4.7,2,1,No,No,25271.18
CUST100936,2025-11-10,29.0,Male,Ahmedabad,Standard,Paid Ads,Electronics,7,8322.79,1188.97,7.1,17,10.4,5.1,1,1,No,Yes,16882.58
CUST110652,2024-03-09,36.0,Female,Nagpur,Standard,Referral,Books,7,21420.35,3060.05,11.3,13,6.7,5.0,3,0,Yes,No,69351.33
CUST101775,2024-08-12,27.0,Male,Ahmedabad,Standard,Paid Ads,Home & Kitchen,8,23630.16,2953.77,7.4,11,7.1,7.9,3,0,Yes,No,47152.53
CUST111813,2024-10-21,31.0,Female,Jaipur,Standard,Organic Search,Sports,10,22805.2,2280.52,9.9,21,6.7,8.0,2,0,Yes,No,73555.81
CUST108612,2024-05-30,,Male,Bengaluru,Standard,Referral,Home & Kitchen,6,18673.02,3112.17,14.0,7,7.7,6.8,2,1,Yes,No,34284.86
CUST110879,2024-10-22,22.0,Male,Bengaluru,Premium,Referral,Fashion,10,21950.9,2195.09,21.1,13,4.1,5.6,2,0,Yes,No,75288.68
CUST113752,2024-06-13,34.0,Female,Mumbai,Basic,Social Media,Home & Kitchen,11,40130.97,3648.27,14.2,14,8.7,6.4,1,1,No,No,104160.1
CUST100990,2025-10-02,34.0,Female,Nagpur,Standard,Social Media,Electronics,6,20104.68,3350.78,21.9,10,11.1,9.8,4,2,No,Yes,59711.12
CUST105444,2025-04-16,29.0,Female,Delhi,Premium,Organic Search,Beauty,6,27829.5,4638.25,17.5,14,12.0,8.9,2,1,Yes,No,94530.23
CUST112518,2025-07-03,53.0,Male,Hyderabad,Premium,Email,Fashion,10,15841.7,1584.17,2.8,19,5.2,5.3,3,1,No,Yes,34315.51
CUST106994,2025-04-21,44.0,Male,Bengaluru,Basic,Referral,Beauty,9,27160.2,3017.8,3.4,11,14.1,8.6,1,2,Yes,No,93339.82
CUST112843,2025-08-21,37.0,Male,Hyderabad,Standard,Referral,Home & Kitchen,8,19397.36,2424.67,25.6,10,7.5,7.2,5,1,No,No,49552.36
CUST105807,2025-03-13,18.0,Male,Kolkata,Standard,Referral,Beauty,11,27435.65,2494.15,6.9,9,7.5,5.6,1,0,Yes,No,45942.06
CUST113135,2024-01-06,33.0,Male,Pune,Standard,Organic Search,Fashion,12,31349.16,2612.43,15.6,17,4.9,6.4,2,0,No,No,55114.63
CUST113083,2024-12-21,29.0,Male,Chennai,Basic,Referral,Books,9,18123.48,2013.72,10.9,9,11.9,4.7,0,0,No,No,49566.82
CUST106575,2025-09-26,35.0,Female,Mumbai,Premium,Social Media,Books,8,10550.0,1318.75,7.3,19,7.1,7.6,2,1,No,No,18278.87
CUST103053,2024-06-21,31.0,Male,Nagpur,Basic,Organic Search,Electronics,12,26971.8,2247.65,8.1,11,8.7,9.3,0,0,No,No,84072.75
CUST112986,2024-07-03,18.0,Female,Mumbai,Basic,Referral,Sports,7,6260.45,894.35,2.3,20,8.0,8.0,1,0,No,No,9093.24
CUST108366,2024-04-28,37.0,Female,Nagpur,Premium,Referral,Books,9,13904.01,1544.89,9.2,17,6.4,8.5,1,0,Yes,No,40423.93
CUST104616,2024-11-16,31.0,Male,Jaipur,Premium,Paid Ads,Fashion,5,9444.3,1888.86,16.1,8,9.7,6.8,4,1,No,No,25913.82
CUST103322,2025-03-05,26.0,Female,Pune,Basic,Social Media,Sports,11,47548.05,4322.55,13.1,13,8.3,6.8,3,1,Yes,No,127488.92
CUST111399,2024-05-09,34.0,Female,Bengaluru,Basic,Email,Books,9,12498.39,1388.71,7.8,16,5.7,7.0,3,2,No,No,17580.16
CUST106247,2025-07-14,39.0,Female,Nagpur,Standard,Referral,Sports,12,14519.04,1209.92,3.3,14,11.4,5.3,0,0,No,No,28069.68
CUST106049,2025-01-15,22.0,Female,Delhi,Standard,Paid Ads,Home & Kitchen,5,8940.95,1788.19,5.9,13,10.9,8.4,3,0,No,No,17734.5
CUST103312,2024-04-27,38.0,Male,Ahmedabad,Premium,Social Media,Home & Kitchen,7,8073.45,1153.35,10.6,18,1.0,8.0,2,1,No,No,24332.38
CUST111677,2024-03-20,34.0,Female,Kolkata,Basic,Email,Home & Kitchen,9,26538.75,2948.75,11.3,14,6.6,4.7,0,0,No,No,56150.91
CUST111806,2025-09-19,29.0,Female,Bengaluru,Standard,Paid Ads,Electronics,7,19216.82,2745.26,8.7,15,5.7,8.5,1,0,Yes,No,36414.61
CUST114101,2024-12-13,18.0,Male,Hyderabad,Standard,Referral,Home & Kitchen,7,10690.68,1527.24,9.9,15,6.3,7.3,1,2,No,No,20911.95
CUST111197,2024-08-18,18.0,Female,Mumbai,Premium,Social Media,Beauty,7,11833.36,1690.48,16.4,16,10.1,6.1,1,1,No,Yes,37569.68
CUST108211,2025-10-11,40.0,Female,Chennai,Standard,Social Media,Electronics,13,14493.31,1114.87,8.8,14,6.8,5.2,2,2,Yes,No,26664.79
CUST103629,2024-08-08,20.0,Male,Kolkata,Standard,Email,Beauty,6,10799.7,1799.95,10.7,13,2.2,5.9,0,0,No,No,16600.04
CUST113323,2025-06-28,46.0,Male,Nagpur,Basic,Social Media,Home & Kitchen,8,11746.96,1468.37,9.4,14,8.7,10.0,2,0,No,No,26105.68
CUST110367,2024-03-16,25.0,Female,Chennai,Basic,Email,Home & Kitchen,8,12837.68,1604.71,14.1,10,13.5,6.5,5,0,No,No,21112.66
CUST101357,2025-11-21,29.0,Male,Bengaluru,Basic,Paid Ads,Sports,8,12585.44,1573.18,16.1,14,7.0,8.6,3,0,No,No,30942.61
CUST105003,2025-09-08,18.0,Female,Delhi,Standard,Referral,Sports,8,28837.92,3604.74,24.3,8,4.0,5.7,0,0,Yes,No,87472.25
CUST114314,2025-03-05,32.0,Male,Jaipur,Standard,Organic Search,Sports,9,16896.96,1877.44,22.1,20,6.5,6.8,0,0,No,No,31999.75
CUST105824,2024-07-31,45.0,Female,Hyderabad,Standard,Email,Books,8,10530.88,1316.36,10.6,13,5.2,7.2,1,0,No,No,24328.76
CUST114285,2024-09-10,31.0,Female,Delhi,Standard,Referral,Home & Kitchen,11,19156.17,1741.47,8.9,17,10.8,5.7,3,0,No,No,52257.13
CUST105671,2025-09-17,56.0,Male,Delhi,Basic,Email,Home & Kitchen,6,15926.82,2654.47,3.0,10,5.6,7.0,0,3,No,No,25382.62
CUST103113,2025-11-06,31.0,Female,Chennai,Standard,Paid Ads,Books,8,9791.12,1223.89,17.2,15,8.4,7.3,1,0,No,No,27330.91
CUST100183,2024-11-19,24.0,Male,Ahmedabad,Basic,Email,Home & Kitchen,8,27595.12,3449.39,9.7,4,10.4,6.3,2,1,No,No,72648.83
CUST113317,2025-11-07,55.0,Female,Chennai,Premium,Paid Ads,Beauty,11,21060.05,1914.55,3.4,13,5.4,9.0,2,0,No,No,46160.32
CUST110005,2024-10-20,45.0,Male,Nagpur,Premium,Organic Search,Fashion,8,14431.2,1803.9,4.1,20,11.8,8.6,5,0,Yes,No,23274.58
CUST100856,2024-02-29,29.0,Male,Delhi,Basic,Social Media,Home & Kitchen,8,24602.64,3075.33,14.2,12,10.9,6.7,0,1,No,Yes,37131.99
CUST112661,2024-06-09,30.0,Female,Chennai,Basic,Organic Search,Fashion,14,28219.24,2015.66,18.9,11,6.4,7.0,3,1,No,No,64444.72
CUST104913,2025-09-10,41.0,Female,Pune,Premium,Social Media,Fashion,11,22286.77,2026.07,18.4,14,10.2,5.1,1,0,Yes,No,60270.65
CUST112833,2024-05-08,33.0,Male,Nagpur,Standard,Referral,Beauty,7,24066.63,3438.09,6.9,8,7.4,7.1,3,0,No,No,37132.71
CUST101801,2024-06-23,51.0,Female,Pune,Standard,Organic Search,Electronics,17,35110.27,2065.31,19.0,12,8.6,6.8,2,0,No,No,84499.64
CUST113917,2024-07-12,18.0,Male,Kolkata,Premium,Social Media,Sports,8,12429.84,1553.73,23.3,12,12.4,7.1,1,0,No,No,36907.58
CUST110622,2025-01-30,38.0,Male,Pune,Standard,Referral,Beauty,11,29748.18,2704.38,10.4,9,3.0,8.5,3,0,No,No,43188.17
CUST105483,2025-03-16,35.0,Male,Hyderabad,Standard,Email,Books,10,24827.7,2482.77,29.1,11,7.0,8.0,1,0,No,No,37272.31
CUST112516,2024-05-24,33.0,Male,Mumbai,Standard,Email,Beauty,9,20619.63,2291.07,13.7,15,7.4,6.5,2,0,No,No,65066.56
CUST101969,2024-04-01,32.0,Male,Pune,Standard,Referral,Fashion,10,31084.3,3108.43,25.2,11,8.2,5.5,1,1,No,Yes,52731.03
CUST112507,2025-10-06,34.0,Male,Ahmedabad,Premium,Referral,Home & Kitchen,12,30477.24,2539.77,16.3,11,9.6,2.0,2,0,No,No,81806.23
CUST112227,2025-06-09,22.0,Female,Delhi,Standard,Referral,Sports,9,31582.08,3509.12,7.8,15,7.2,6.5,2,1,Yes,No,53899.5
CUST104698,2025-08-08,45.0,Male,Pune,Standard,Social Media,Fashion,13,21905.0,1685.0,18.0,13,11.0,7.9,1,0,No,No,61599.17
CUST104988,2024-06-19,35.0,Other,Pune,Basic,Email,Sports,5,5863.75,1172.75,8.6,13,10.8,7.8,1,1,No,No,17925.1
CUST104651,2025-02-05,32.0,Male,Nagpur,Basic,Paid Ads,Sports,10,18269.8,1826.98,8.3,10,7.4,7.7,1,1,No,No,32261.59
CUST101160,2024-08-02,31.0,Male,Delhi,Standard,Referral,Home & Kitchen,9,50827.05,5647.45,8.1,14,7.5,5.2,1,0,No,No,155486.89
CUST109406,2024-11-27,50.0,Male,Kolkata,Standard,Email,Electronics,7,5945.59,849.37,5.4,10,1.6,6.6,1,1,Yes,No,12576.19
CUST111621,2025-12-29,31.0,Male,Jaipur,Basic,Organic Search,Beauty,9,12527.1,1391.9,10.0,9,3.3,6.5,1,1,No,No,36809.47
CUST101326,2024-08-20,18.0,Female,Bengaluru,Premium,Social Media,Electronics,12,51617.64,4301.47,25.5,10,8.6,9.1,1,1,No,No,135564.66
CUST110289,2025-02-10,29.0,Female,Delhi,Premium,Email,Electronics,8,4813.2,601.65,3.4,15,13.6,9.4,3,0,No,No,10321.05
CUST111803,2025-11-20,29.0,Female,Mumbai,Premium,Paid Ads,Electronics,12,34226.64,2852.22,17.5,8,2.2,7.3,2,0,No,No,63164.56
CUST104797,2025-03-07,38.0,Female,Ahmedabad,Premium,Social Media,Home & Kitchen,10,13792.5,1379.25,6.9,12,5.7,7.2,0,0,Yes,No,31522.9
CUST106797,2024-08-16,48.0,Female,Ahmedabad,Standard,Paid Ads,Books,10,23103.1,2310.31,17.9,21,7.8,3.5,3,1,No,No,56170.16
CUST105809,2024-12-27,58.0,Male,Jaipur,Standard,Referral,Books,7,12765.27,1823.61,19.9,18,6.8,7.1,1,1,Yes,No,32954.87
CUST114830,2024-09-10,26.0,Male,Delhi,Basic,Referral,Books,4,5705.88,1426.47,21.2,14,1.8,6.0,1,1,Yes,Yes,14898.42
CUST101456,2024-06-03,18.0,Male,Chennai,Standard,Social Media,Sports,6,3635.94,605.99,22.1,12,4.6,6.7,0,1,No,No,10552.3
CUST105411,2024-09-06,29.0,Female,Delhi,Basic,Social Media,Beauty,14,22262.38,1590.17,15.9,10,4.3,8.1,1,0,Yes,Yes,58987.2
CUST108334,2025-02-20,40.0,Female,Jaipur,Premium,Social Media,Fashion,10,32027.6,3202.76,5.9,16,5.8,8.6,0,0,No,No,92755.3
CUST102801,2024-05-26,36.0,Male,Hyderabad,Basic,Paid Ads,Home & Kitchen,10,21212.4,2121.24,20.3,16,9.5,6.2,2,0,Yes,No,50669.77
CUST109837,2024-08-23,43.0,Female,Bengaluru,Premium,Social Media,Sports,7,9672.74,1381.82,12.7,5,8.5,5.7,4,1,No,No,26213.66
CUST110333,2024-06-03,51.0,Male,Hyderabad,Standard,Paid Ads,Fashion,10,9834.5,983.45,9.3,18,9.3,6.1,4,0,No,Yes,21461.65
CUST107617,2025-11-07,35.0,Female,Nagpur,Premium,Paid Ads,Sports,9,21652.11,2405.79,10.9,10,6.3,6.2,2,0,No,No,59453.32
CUST114141,2024-09-22,33.0,Female,Jaipur,Basic,Organic Search,Electronics,14,22311.94,1593.71,4.5,12,3.6,7.6,1,0,No,No,70119.93
CUST107816,2024-07-27,35.0,Female,Delhi,Standard,Email,Fashion,9,40378.77,4486.53,7.8,14,5.0,4.7,3,0,No,No,60473.97
CUST104379,2024-07-20,37.0,Male,Chennai,Basic,Referral,Books,9,37819.71,4202.19,9.3,16,11.8,6.6,3,0,No,No,65591.99
CUST108922,2024-09-30,38.0,Female,Delhi,Basic,Email,Electronics,9,18886.86,2098.54,19.6,22,8.5,9.2,1,1,No,No,28212.24
CUST111934,2025-01-12,42.0,Female,Mumbai,Standard,Referral,Beauty,6,17172.12,2862.02,14.1,10,8.4,5.4,4,0,Yes,No,55278.69
CUST106717,2024-02-14,43.0,Male,Chennai,Standard,Email,Home & Kitchen,11,15350.94,1395.54,7.4,13,4.7,5.5,1,0,No,No,44214.37
CUST110129,2024-06-29,35.0,Female,Nagpur,Premium,Paid Ads,Fashion,12,13771.56,1147.63,10.1,15,6.8,5.7,0,0,No,No,38869.06
CUST103737,2024-09-19,,Male,Ahmedabad,Standard,Referral,Books,14,77611.24,5543.66,19.1,8,9.2,5.4,6,0,No,No,237265.22
CUST102262,2024-05-25,38.0,Female,Bengaluru,Premium,Social Media,Books,8,12802.48,1600.31,10.8,5,12.5,9.7,3,1,Yes,No,22257.13
CUST107430,2025-07-11,20.0,Female,Kolkata,Basic,Paid Ads,Home & Kitchen,17,20597.37,1211.61,11.1,16,6.5,7.1,5,2,No,No,65899.34
CUST104006,2025-11-02,39.0,Female,Chennai,Standard,Organic Search,Electronics,6,3596.52,599.42,17.2,15,10.9,6.8,1,0,No,No,6003.32
CUST109303,2025-03-06,39.0,Female,Delhi,Basic,Email,Electronics,5,13189.5,2637.9,12.3,12,9.5,9.5,0,0,No,No,18700.28
CUST113497,2025-06-12,21.0,Female,Kolkata,Premium,Paid Ads,Home & Kitchen,17,18933.41,1113.73,3.6,17,8.6,8.3,1,1,No,No,27272.08
CUST111191,2024-02-08,33.0,Male,Chennai,Basic,Organic Search,Home & Kitchen,6,23474.76,3912.46,4.5,10,7.0,6.6,2,1,Yes,No,72756.0
CUST102395,2025-07-18,33.0,Female,Chennai,Standard,Organic Search,Fashion,14,45136.42,3224.03,18.3,14,11.9,7.0,3,1,Yes,No,101522.67
CUST101186,2025-12-24,42.0,Female,Nagpur,Standard,Social Media,Electronics,10,15405.6,1540.56,9.4,9,5.8,5.8,4,1,No,No,39972.16
CUST102008,2024-08-31,27.0,Female,Bengaluru,Standard,Email,Fashion,11,19196.76,1745.16,20.7,12,3.1,6.6,0,1,No,No,41005.4
CUST100194,2024-07-13,23.0,Female,Kolkata,Basic,Organic Search,Beauty,13,38375.09,2951.93,8.5,13,8.0,8.5,1,1,No,No,76159.69
CUST113387,2024-02-08,32.0,Female,Pune,Basic,Email,Books,15,13558.05,903.87,13.7,11,2.9,9.0,1,0,No,No,28317.43
CUST108771,2024-01-21,31.0,Male,Kolkata,Basic,Referral,Books,11,13871.55,1261.05,6.0,10,6.4,5.1,0,1,Yes,No,44953.05
CUST105526,2025-02-26,28.0,Female,Hyderabad,Premium,Email,Books,7,7125.86,1017.98,7.7,9,6.1,8.0,1,1,No,No,19087.8
CUST100772,2024-09-04,29.0,,Nagpur,Basic,Organic Search,Books,6,10989.54,1831.59,3.0,14,7.8,5.5,3,0,No,No,22205.1
CUST110588,2024-05-24,37.0,Female,Pune,Basic,Organic Search,Sports,10,26750.1,2675.01,7.4,15,4.8,8.5,4,0,Yes,No,52177.65
CUST101479,2024-11-14,26.0,Female,Kolkata,Basic,Referral,Beauty,9,14907.33,1656.37,16.1,11,1.0,6.4,2,1,Yes,No,42429.35
CUST101847,2024-07-06,45.0,Female,Mumbai,Standard,Paid Ads,Electronics,8,14061.6,1757.7,11.9,10,11.8,5.6,1,0,Yes,No,29874.44
CUST103741,2024-08-11,28.0,Male,Kolkata,Premium,Organic Search,Fashion,15,27880.8,1858.72,8.2,11,9.7,4.9,3,1,No,Yes,61530.36
CUST111994,2025-11-28,25.0,Female,Jaipur,Basic,Social Media,Beauty,8,17020.4,2127.55,14.0,16,10.7,5.9,4,1,Yes,No,61121.37
CUST107987,2025-05-06,36.0,Female,Mumbai,Premium,Organic Search,Books,7,6692.84,956.12,4.1,12,11.1,7.5,0,0,Yes,No,23449.34
CUST100406,2024-05-27,40.0,Male,Pune,Standard,Referral,Home & Kitchen,10,27087.2,2708.72,17.5,11,7.0,8.0,1,0,No,No,46755.78
CUST114335,2024-11-16,26.0,Female,Mumbai,Standard,Social Media,Home & Kitchen,8,8486.88,1060.86,8.0,12,7.4,5.7,3,0,No,No,24914.36
CUST110266,2024-02-17,38.0,Other,Jaipur,Standard,Referral,Beauty,8,9936.16,1242.02,12.3,13,3.1,5.3,5,2,No,No,16192.84
CUST110089,2024-03-02,41.0,Male,Mumbai,Premium,Organic Search,Fashion,7,14179.62,2025.66,12.5,12,6.2,7.0,0,1,No,Yes,41167.53
CUST112848,2025-02-20,23.0,Male,Jaipur,Standard,Organic Search,Sports,8,9926.24,1240.78,23.6,5,8.3,7.8,2,1,No,No,18659.47
CUST106318,2025-02-26,29.0,Other,Delhi,Premium,Paid Ads,Electronics,8,8079.28,1009.91,5.2,17,10.8,8.4,2,1,No,Yes,13887.54
CUST106582,2024-05-15,36.0,Male,Pune,Basic,Organic Search,Sports,8,11549.44,1443.68,9.9,5,5.9,7.9,1,1,No,No,20176.47
